id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
373,DLF,Mar 2022,26.24,30.0,4.130000000000001,0.115,3.1008,0.1117,3099.0,267.0,6.0,7.3459,49.0,4182,2832.0
374,DLF,Mar 2023,35.72,30.0,5.4,0.0885,5.2117,0.1083,1914.0,461.0,8.0,7.6135,49.0,3334,2375.0
375,DLF,Mar 2024,42.38,33.0,6.909999999999999,0.1226,7.4579,0.1088,1010.0,1529.0,11.0,7.9659,45.0,4834,2539.0
376,DMART,Mar 2013,2.81,6.0,11.91,0.6667,5.3488,2.2393,-104.0,231.0,2.0,0.145,0.0,526,127.0
377,DMART,Mar 2014,3.44,7.0,16.84,0.6705,6.375,2.5918,-72.0,270.0,3.0,0.1748,0.0,641,198.0
378,DMART,Mar 2015,3.29,7.0,17.67,0.7533,6.6111,2.7342,-252.0,474.0,4.0,0.2135,0.0,904,222.0
379,DMART,Mar 2016,3.73,8.0,21.04,0.7837,7.4835,2.7672,-200.0,633.0,6.0,0.2706,0.0,1192,433.0
380,DMART,Mar 2017,4.03,8.0,12.47,0.3896,8.1721,2.0447,-2027.0,2482.0,8.0,0.6157,0.0,1497,455.0
381,DMART,Mar 2018,5.36,9.0,17.26,0.094,24.0167,2.6617,1194.0,464.0,13.0,0.7482,0.0,439,730.0
382,DMART,Mar 2019,4.51,8.0,16.14,0.1253,35.766,2.8554,-151.0,958.0,14.0,0.8954,0.0,700,807.0
383,DMART,Mar 2020,5.23,9.0,11.74,0.0301,31.7101,2.0595,-3377.0,4657.0,20.0,1.7099,0.0,333,1280.0
384,DMART,Mar 2021,4.55,7.0,9.02,0.0323,46.1667,1.7681,265.0,1110.0,17.0,1.8802,0.0,393,1375.0
385,DMART,Mar 2022,4.82,8.0,10.91,0.0473,48.4444,2.0022,83.0,1289.0,23.0,2.1108,0.0,647,1372.0
386,DMART,Mar 2023,5.55,8.0,14.79,0.04,56.2239,2.3662,317.0,2313.0,37.0,2.4812,0.0,643,2630.0
387,DMART,Mar 2024,4.99,8.0,13.56,0.0317,73.2931,2.3989,278.0,2468.0,39.0,2.8722,0.0,592,2746.0
388,DRREDDY,Mar 2013,12.9,23.0,23.98,0.5781,28.15,0.8844,-59.0,1437.0,18.0,7.4929,17.0,3682,1378.0
389,DRREDDY,Mar 2014,14.63,24.0,24.96,0.5692,26.937,0.8434,366.0,1604.0,23.0,9.2529,16.0,4477,1970.0
390,DRREDDY,Mar 2015,15.55,23.0,23.71,0.4378,34.8889,0.8139,154.0,2370.0,27.0,11.5918,15.0,4314,2524.0
391,DRREDDY,Mar 2016,13.69,23.0,16.95,0.2667,46.747,0.7658,1653.0,1610.0,25.0,14.7871,16.0,3352,3263.0
392,DRREDDY,Mar 2017,9.1,17.0,10.54,0.4011,33.4684,0.6556,254.0,1890.0,16.0,14.7735,26.0,4918,2144.0
393,DRREDDY,Mar 2018,6.63,16.0,7.53,0.4034,31.7215,0.639,320.0,1483.0,11.0,15.147,35.0,5071,1803.0
394,DRREDDY,Mar 2019,12.62,21.0,13.9,0.2737,39.9888,0.6891,2101.0,769.0,23.0,16.8964,17.0,3838,2870.0
395,DRREDDY,Mar 2020,11.57,14.0,12.99,0.1417,32.1122,0.7543,2489.0,495.0,24.0,18.794,21.0,2210,2984.0
396,DRREDDY,Mar 2021,10.25,20.0,11.07,0.1718,43.3918,0.7164,1315.0,2255.0,23.0,21.2542,21.0,3031,3570.0
397,DRREDDY,Mar 2022,10.13,17.0,11.36,0.1761,45.0312,0.7243,246.0,2565.0,26.0,23.147,23.0,3384,2811.0
398,DRREDDY,Mar 2023,18.27,26.0,19.35,0.0578,52.035,0.7659,1779.0,4109.0,54.0,28.0554,15.0,1347,5888.0
399,DRREDDY,Mar 2024,19.91,28.0,19.74,0.0709,51.7076,0.7223,509.0,4034.0,67.0,34.041,12.0,2002,4543.0
400,EICHERMOT,Dec 2012,7.430000000000001,9.0,27.07,0.0131,171.5,1.4292,-277.0,773.0,12.0,6.5,17.0,23,496.0
401,EICHERMOT,Dec 2013,7.71,11.0,25.55,0.0409,101.0,1.276,-74.0,790.0,15.0,7.6111,21.0,84,716.0
402,EICHERMOT,Dec 2014,8.03,13.0,27.9,0.0231,122.3,1.3647,-167.0,1214.0,23.0,9.3185,22.0,58,1047.0
403,EICHERMOT,Mar 2016,21.68,27.0,36.63,0.0063,1008.0,1.2498,462.0,1001.0,49.0,13.5296,20.0,23,1463.0
404,EICHERMOT,Mar 2017,23.7,31.0,31.19,0.021,647.5,1.0034,-36.0,1744.0,61.0,19.7963,16.0,112,1708.0
405,EICHERMOT,Mar 2018,21.86,31.0,27.88,0.0215,669.0,0.9415,337.0,2145.0,72.0,26.037,15.0,151,2482.0
406,EICHERMOT,Mar 2019,22.49,30.0,24.7,0.021,515.0,0.8604,915.0,660.0,81.0,33.0296,15.0,187,1575.0
407,EICHERMOT,Mar 2020,19.96,24.0,18.3,0.0249,145.0,0.7353,186.0,1508.0,67.0,36.9667,19.0,249,1694.0
408,EICHERMOT,Mar 2021,15.45,20.0,11.78,0.0191,141.5625,0.5989,66.0,1625.0,49.0,42.363,34.0,219,1691.0
409,EICHERMOT,Mar 2022,16.28,21.0,13.3,0.0086,140.7368,0.638,544.0,983.0,61.0,46.6963,34.0,108,1527.0
410,EICHERMOT,Mar 2023,20.18,24.0,19.44,0.0192,155.5,0.7523,426.0,2397.0,107.0,55.5185,35.0,288,2823.0
411,EICHERMOT,Mar 2024,24.2,26.0,22.17,0.0232,114.7059,0.7154,890.0,2834.0,146.0,66.8333,35.0,419,3724.0
412,GAIL,Mar 2013,8.57,15.0,15.17,0.5721,19.0252,0.8523,-2023.0,8626.0,6.0,2.2708,28.0,16472,6603.0
413,GAIL,Mar 2014,7.75,13.0,14.75,0.5711,13.8042,0.9237,149.0,4466.0,7.0,2.5596,28.0,18537,4615.0
414,GAIL,Mar 2015,5.220000000000001,9.0,9.29,0.5376,10.0859,0.8692,1405.0,2809.0,5.0,2.6831,24.0,18291,4214.0
415,GAIL,Mar 2016,3.6,9.0,5.149999999999999,0.2487,6.4075,0.8813,3056.0,904.0,3.0,2.8709,37.0,9052,3960.0
416,GAIL,Mar 2017,6.950000000000001,12.0,8.58,0.1667,14.2102,0.8329,5690.0,334.0,5.0,2.3244,56.0,6553,6024.0
417,GAIL,Mar 2018,8.82,14.0,11.53,0.093,29.661,0.8882,6109.0,2660.0,7.0,1.8483,43.0,3876,8769.0
418,GAIL,Mar 2019,8.6,13.0,14.24,0.0483,73.3145,1.1135,2283.0,5701.0,10.0,2.0401,25.0,2224,7984.0
419,GAIL,Mar 2020,13.12,12.0,19.31,0.1403,41.4822,0.9678,46.0,8299.0,14.0,1.0924,31.0,6912,8345.0
420,GAIL,Mar 2021,10.71,13.0,11.55,0.148,56.3017,0.708,4353.0,4640.0,9.0,1.1978,36.0,7873,8993.0
421,GAIL,Mar 2022,13.26,16.0,19.19,0.1437,89.5347,0.9605,3930.0,5490.0,18.0,1.444,36.0,9216,9420.0
422,GAIL,Mar 2023,3.84,5.0,8.62,0.2744,28.2795,1.3512,-4248.0,7453.0,9.0,0.9875,59.0,17816,3205.0
423,GAIL,Mar 2024,7.430000000000001,11.0,12.86,0.283,23.6245,1.0681,4360.0,8226.0,15.0,1.1711,37.0,21794,12586.0
424,GODREJCP,Mar 2013,13.18,16.0,25.51,0.7413,13.6667,0.8333,-45.0,865.0,8.0,9.7441,22.0,2456,820.0
425,GODREJCP,Mar 2014,10.78,15.0,21.7,0.6286,10.2583,0.9133,622.0,494.0,7.0,11.1029,24.0,2373,1116.0
426,GODREJCP,Mar 2015,11.8,17.0,22.64,0.6302,12.9643,0.9066,-209.0,1236.0,9.0,12.6794,21.0,2717,1027.0
427,GODREJCP,Mar 2016,9.86,20.0,19.48,0.6775,10.8984,0.8703,225.0,622.0,8.0,12.55,24.0,2891,847.0
428,GODREJCP,Mar 2017,14.11,21.0,24.67,0.7546,12.8766,0.7162,-383.0,2243.0,13.0,15.5941,39.0,4001,1860.0
429,GODREJCP,Mar 2018,16.59,21.0,26.11,0.5606,13.6821,0.7103,1387.0,336.0,16.0,9.2029,42.0,3508,1723.0
430,GODREJCP,Mar 2019,22.71,21.0,32.23,0.4654,10.479,0.7318,2003.0,274.0,23.0,7.1245,44.0,3382,1729.0
431,GODREJCP,Mar 2020,15.1,22.0,18.95,0.4526,9.5877,0.6661,1036.0,552.0,15.0,7.7431,55.0,3575,1588.0
432,GODREJCP,Mar 2021,15.6,22.0,18.23,0.1975,17.5507,0.7743,1738.0,292.0,17.0,9.2539,0.0,1864,2030.0
433,GODREJCP,Mar 2022,14.52,20.0,15.43,0.1475,20.3852,0.7633,607.0,844.0,17.0,11.3294,0.0,1704,1451.0
434,GODREJCP,Mar 2023,12.78,18.0,12.34,0.0819,13.6011,0.7637,397.0,1754.0,17.0,13.5235,0.0,1130,2151.0
435,GODREJCP,Mar 2024,-3.98,21.0,-4.45,0.2558,2.4129,0.7664,-1365.0,3435.0,-5.0,12.351,,3222,2070.0
436,GRASIM,Mar 2013,13.54,21.0,19.22,0.4858,20.8272,0.6325,-1445.0,5687.0,57.0,21.3663,8.0,9550,4242.0
437,GRASIM,Mar 2014,10.43,17.0,13.67,0.4479,12.2841,0.5935,1213.0,2336.0,44.0,23.4946,9.0,9681,3549.0
438,GRASIM,Mar 2015,8.14,16.0,11.16,0.5156,8.5067,0.5873,2235.0,2359.0,37.0,25.1522,9.0,11930,4594.0
439,GRASIM,Mar 2016,10.02,17.0,12.6,0.4559,10.071,0.5789,1353.0,4515.0,51.0,29.4935,9.0,12505,5868.0
440,GRASIM,Mar 2017,11.77,20.0,13.53,0.2935,12.0556,0.5748,3779.0,3509.0,66.0,33.7495,8.0,9213,7288.0
441,GRASIM,Mar 2018,6.600000000000001,21.0,6.43,1.1693,3.282,0.2689,-2594.0,1546.0,39.0,43.787,15.0,67070,-4140.0
442,GRASIM,Mar 2019,3.56,22.0,4.73,1.4562,2.4413,0.3202,-3871.0,2212.0,25.0,43.9545,27.0,84487,-1659.0
443,GRASIM,Mar 2020,9.73,15.0,11.72,1.497,2.5325,0.2795,5256.0,11364.0,65.0,42.9038,6.0,84777,16620.0
444,GRASIM,Mar 2021,9.139999999999999,24.0,10.67,1.2074,3.4536,0.2858,7929.0,7146.0,63.0,49.6167,14.0,79078,15075.0
445,GRASIM,Mar 2022,11.71,21.0,14.8,0.9874,4.6229,0.331,5985.0,1053.0,111.0,57.3477,9.0,74744,7038.0
446,GRASIM,Mar 2023,9.42,18.0,14.07,1.3086,4.1896,0.3492,-26397.0,13712.0,100.0,59.653,10.0,103039,-12685.0
447,GRASIM,Mar 2024,7.580000000000001,21.0,11.2,1.5471,3.0158,0.3178,-33833.0,23114.0,85.0,66.6564,12.0,137155,-10719.0
448,HAL,Mar 2017,14.57,18.0,1966.92,0.015,267.5,105.5882,2598.0,3021.0,36.0,2.66,31.0,2,-423.0
449,HAL,Mar 2018,10.73,19.0,1528.46,0.0231,120.6,111.5602,-140.0,594.0,30.0,2.6,54.0,3,-734.0
450,HAL,Mar 2019,11.73,23.0,1763.91,0.0602,27.9379,114.3314,-2402.0,5292.0,35.0,2.66,28.0,8,-7694.0
451,HAL,Mar 2020,13.25,23.0,2059.42,0.0145,14.7493,123.9595,203.0,1334.0,42.0,2.76,39.0,2,1537.0
452,HAL,Mar 2021,14.16,23.0,2249.31,0.0417,21.3521,123.0215,13934.0,1190.0,48.0,2.88,31.0,6,15124.0
453,HAL,Mar 2022,20.66,22.0,3324.18,0.0784,98.5538,121.8812,-2609.0,12789.0,76.0,3.06,26.0,12,10180.0
454,HAL,Mar 2023,21.58,25.0,3283.05,0.2655,130.3281,99.3653,3102.0,5734.0,87.0,3.54,32.0,47,8836.0
455,HAL,Mar 2024,25.0,32.0,3816.58,0.6181,270.8837,67.5133,1814.0,6412.0,114.0,3.98,31.0,123,8226.0
456,HAVELLS,Mar 2013,8.14,9.0,40.29,0.681,7.2846,1.6005,494.0,144.0,9.0,2.3258,16.0,982,638.0
457,HAVELLS,Mar 2014,5.54,10.0,26.77,0.6327,7.9608,1.5099,492.0,376.0,7.0,2.6871,42.0,1054,868.0
458,HAVELLS,Mar 2015,4.55,9.0,21.18,0.2332,8.3646,1.7686,478.0,485.0,6.0,2.9323,49.0,424,963.0
459,HAVELLS,Mar 2016,17.12,10.0,42.95,0.0443,19.1758,1.731,392.0,121.0,21.0,4.8823,29.0,134,513.0
460,HAVELLS,Mar 2017,8.06,13.0,15.08,0.0635,65.9231,1.1861,547.0,220.0,8.0,5.2839,44.0,208,767.0
461,HAVELLS,Mar 2018,8.14,13.0,17.72,0.0308,45.2,1.2282,154.0,946.0,11.0,5.9206,4.0,115,1100.0
462,HAVELLS,Mar 2019,7.82,12.0,18.77,0.0224,82.0625,1.4092,686.0,185.0,13.0,6.6635,36.0,94,501.0
463,HAVELLS,Mar 2020,7.79,11.0,17.05,0.0167,23.0196,1.3347,279.0,548.0,12.0,6.8444,34.0,72,827.0
464,HAVELLS,Mar 2021,9.98,15.0,20.17,0.1006,19.7333,1.1813,-103.0,763.0,17.0,8.2175,39.0,521,660.0
465,HAVELLS,Mar 2022,8.58,13.0,19.92,0.1026,28.8657,1.3245,969.0,759.0,19.0,9.5286,39.0,616,1728.0
466,HAVELLS,Mar 2023,6.34,10.0,16.18,0.0337,32.7091,1.5157,596.0,31.0,17.0,10.5175,44.0,223,565.0
467,HAVELLS,Mar 2024,6.84,10.0,17.07,0.0407,25.3571,1.4952,335.0,1618.0,20.0,11.8206,44.0,303,1953.0
468,HCLTECH,Jun 2013,15.79,22.0,30.69,0.0793,56.717,1.1421,2131.0,2361.0,14.0,9.4705,21.0,1044,4492.0
469,HCLTECH,Jun 2014,20.31,25.0,33.39,0.0521,76.4211,1.0722,1615.0,4842.0,23.0,13.9643,11.0,1018,6457.0
470,HCLTECH,Jun 2015,20.0,23.0,30.31,0.0268,105.6264,1.0413,3451.0,2088.0,26.0,8.6206,58.0,648,5539.0
471,HCLTECH,Mar 2017,18.09,22.0,26.12,0.0177,128.7528,1.0395,5105.0,3890.0,30.0,11.5611,40.0,582,8995.0
472,HCLTECH,Mar 2018,17.25,22.0,23.97,0.0153,180.8116,1.0538,6092.0,2236.0,31.0,13.0885,19.0,557,8328.0
473,HCLTECH,Mar 2019,16.75,23.0,24.46,0.1014,85.454,1.0356,5715.0,3256.0,37.0,15.2642,11.0,4195,8971.0
474,HCLTECH,Mar 2020,15.64,24.0,21.57,0.1558,35.4554,0.8534,1027.0,12332.0,41.0,9.4414,25.0,7986,13359.0
475,HCLTECH,Mar 2021,14.82,27.0,18.64,0.1146,41.047,0.876,13953.0,5665.0,41.0,11.0337,24.0,6864,19618.0
476,HCLTECH,Mar 2022,15.79,24.0,21.84,0.1024,67.6991,0.9632,18497.0,1597.0,50.0,11.4022,84.0,6343,16900.0
477,HCLTECH,Mar 2023,14.63,22.0,22.7,0.0733,67.949,1.088,14436.0,3573.0,55.0,12.0451,88.0,4794,18009.0
478,HCLTECH,Mar 2024,14.29,22.0,23.01,0.0844,46.4611,1.1102,15840.0,6608.0,58.0,12.5715,90.0,5758,22448.0
479,HDFCBANK,Mar 2013,19.25,3534.0,18.84,9.1583,1.7722,0.088,-6749.0,902.0,14.0,7.6981,19.0,335588,-5847.0
480,HDFCBANK,Mar 2014,20.6,5602.0,19.85,9.4341,1.6294,0.0845,3112.0,1099.0,18.0,9.2015,19.0,416677,4211.0
481,HDFCBANK,Mar 2015,21.12,7214.0,16.95,8.0717,1.6947,0.0835,-22081.0,800.0,21.0,12.6056,19.0,509762,-21281.0
482,HDFCBANK,Mar 2016,20.3,9037.0,17.25,8.7423,1.79,0.0829,-35272.0,837.0,25.0,14.6846,19.0,649587,-34435.0
483,HDFCBANK,Mar 2017,20.9,11374.0,16.69,8.0784,1.8498,0.0821,16136.0,1146.0,30.0,17.8936,18.0,741550,17282.0
484,HDFCBANK,Mar 2018,21.76,13374.0,16.94,8.6207,1.8402,0.0773,16372.0,842.0,36.0,21.1173,18.0,944817,17214.0
485,HDFCBANK,Mar 2019,21.34,16592.0,14.61,7.0294,1.8405,0.0813,-64375.0,1503.0,41.0,28.1969,18.0,1080235,-62872.0
486,HDFCBANK,Mar 2020,22.34,14593.0,15.48,7.5587,1.8277,0.0773,-18272.0,1403.0,50.0,32.1821,5.0,1333041,-16869.0
487,HDFCBANK,Mar 2021,24.78,16848.0,15.18,7.2037,1.9197,0.0714,40653.0,1823.0,58.0,38.078,11.0,1511418,42476.0
488,HDFCBANK,Mar 2022,28.07,20795.0,15.43,7.217,1.7813,0.064,-14011.0,2051.0,69.0,44.5634,23.0,1784970,-11960.0
489,HDFCBANK,Mar 2023,27.03,29932.0,15.94,7.3909,1.8595,0.0675,17822.0,2992.0,82.0,51.8706,23.0,2139212,20814.0
490,HDFCBANK,Mar 2024,23.07,-44685.0,14.34,6.8088,1.4008,0.0704,35669.0,16600.0,84.0,60.0521,23.0,3107503,19069.0
491,HDFCLIFE,Mar 2013,3.18,525.0,33.43,0.0,483.5357,0.3354,,,2.0,0.067,0.0,0,
492,HDFCLIFE,Mar 2014,4.22,605.0,37.6,0.0,68.7344,0.3284,,,4.0,0.0966,14.0,0,
493,HDFCLIFE,Mar 2015,2.89,874.0,30.93,0.0,333.4684,0.3927,945.0,3514.0,4.0,0.1274,18.0,0,4459.0
494,HDFCLIFE,Mar 2016,4.5,953.0,26.33,0.0,159.1852,0.237,1725.0,3962.0,4.0,0.1555,22.0,0,5687.0
495,HDFCLIFE,Mar 2017,2.89,972.0,23.18,0.0,213.5036,0.3223,1053.0,5177.0,4.0,0.1915,25.0,0,6230.0
496,HDFCLIFE,Mar 2018,3.43,1074.0,23.53,0.0,110.5993,0.292,2318.0,4421.0,6.0,0.2338,25.0,0,6739.0
497,HDFCLIFE,Mar 2019,3.29,1215.0,22.65,0.0,276.7868,0.2988,-314.0,10182.0,6.0,0.2797,26.0,0,9868.0
498,HDFCLIFE,Mar 2020,4.41,1141.0,19.05,0.0,76.5393,0.2222,-401.0,7789.0,6.0,0.3371,0.0,0,7388.0
499,HDFCLIFE,Mar 2021,1.9,1235.0,15.75,0.0694,157.9685,0.3981,751.0,8952.0,7.0,0.4275,30.0,600,9703.0
500,HDFCLIFE,Mar 2022,1.98,778.0,8.5,0.0384,86.6175,0.2909,5142.0,801.0,6.0,0.7389,27.0,600,5943.0
501,HDFCLIFE,Mar 2023,1.95,80.0,10.53,0.0731,48.801,0.283,-3188.0,10071.0,6.0,0.6046,30.0,950,6883.0
502,HDFCLIFE,Mar 2024,1.55,531.0,10.73,0.0648,192.2895,0.3353,-2893.0,13614.0,7.0,0.6818,27.0,950,10721.0
503,HEROMOTOCO,Mar 2014,8.32,3553.0,37.38,0.0505,50.5488,2.497,1347.0,1616.0,105.0,14.0575,62.0,284,2963.0
504,HEROMOTOCO,Mar 2015,8.58,3520.0,36.15,0.0153,73.9415,2.5848,2217.0,31.0,118.0,16.35,51.0,100,2186.0
505,HEROMOTOCO,Mar 2016,10.94,4424.0,35.23,0.0263,57.1235,2.2067,1422.0,2300.0,157.0,22.085,46.0,232,3722.0
506,HEROMOTOCO,Mar 2017,12.39,4585.0,34.37,0.0253,28.9651,1.8685,2035.0,1972.0,179.0,25.79,47.0,261,4007.0
507,HEROMOTOCO,Mar 2018,11.47,5334.0,31.09,0.019,48.1206,1.8657,2159.0,1858.0,186.0,29.93,51.0,228,4017.0
508,HEROMOTOCO,Mar 2019,10.2,5025.0,26.42,0.0238,39.0837,1.8359,2330.0,1298.0,172.0,32.8,50.0,312,1032.0
509,HEROMOTOCO,Mar 2020,12.51,4070.0,25.4,0.0314,17.5718,1.4869,2699.0,2819.0,182.0,36.015,49.0,453,5518.0
510,HEROMOTOCO,Mar 2021,9.48,4058.0,19.05,0.0379,48.6709,1.3404,1821.0,2289.0,146.0,38.54,72.0,584,4110.0
511,HEROMOTOCO,Mar 2022,7.88,3256.0,14.7,0.0382,48.2679,1.3147,1882.0,222.0,116.0,39.6175,82.0,605,2104.0
512,HEROMOTOCO,Mar 2023,8.200000000000001,4099.0,16.81,0.0341,53.037,1.4282,2193.0,421.0,141.0,41.64,71.0,568,2614.0
513,HEROMOTOCO,Mar 2024,9.9,5235.0,21.14,0.0342,47.2685,1.4449,3095.0,1828.0,187.0,44.2475,75.0,606,4923.0
514,HINDALCO,Mar 2013,3.75,7699.0,8.51,1.612,65.2601,0.665,-10824.0,13801.0,16.0,18.4974,6.0,56951,2977.0
515,HINDALCO,Mar 2014,2.5,8024.0,5.41,1.5948,117.6957,0.6356,-139.0,8095.0,11.0,19.7107,9.0,64756,7956.0
516,HINDALCO,Mar 2015,0.25,8844.0,0.6799999999999999,1.7863,-114.7175,0.7357,3270.0,3873.0,4.0,18.5164,24.0,68468,7143.0
517,HINDALCO,Mar 2016,-0.7100000000000001,7778.0,-1.73,1.6635,60.6593,0.6997,8468.0,3220.0,-1.0,19.6179,-82.0,67552,11688.0
518,HINDALCO,Mar 2017,1.88,12317.0,4.09,1.3855,73.3548,0.6855,9811.0,2876.0,8.0,20.6543,13.0,63817,12687.0
519,HINDALCO,Mar 2018,5.28,13695.0,11.09,0.9494,35.2553,0.7835,16231.0,5333.0,27.0,24.5973,4.0,52074,10898.0
520,HINDALCO,Mar 2019,4.21,15511.0,9.56,0.9115,102.079,0.859,6521.0,5456.0,24.0,25.9014,5.0,52415,11977.0
521,HINDALCO,Mar 2020,3.19,14306.0,6.460000000000001,1.1729,114.6247,0.7007,5518.0,7227.0,17.0,26.2689,6.0,68399,12745.0
522,HINDALCO,Mar 2021,2.64,17559.0,5.23,1.0101,-115.9696,0.6991,-8048.0,25280.0,16.0,29.9698,19.0,67206,17232.0
523,HINDALCO,Mar 2022,7.04,28347.0,17.56,0.8247,133.0623,0.8792,10065.0,6773.0,61.0,35.2212,6.0,64486,16838.0
524,HINDALCO,Mar 2023,4.52,22666.0,10.65,0.6359,153.4399,0.9987,11649.0,7559.0,45.0,42.7054,7.0,60291,19208.0
525,HINDALCO,Mar 2024,4.7,23872.0,9.569999999999999,0.5309,126.4654,0.936,9789.0,14267.0,45.0,47.8135,8.0,56356,24056.0
526,HINDUNILVR,Mar 2013,14.22,4220.0,134.0,0.0087,20.3028,2.2332,3668.0,63.0,18.0,1.3264,104.0,25,3605.0
527,HINDUNILVR,Mar 2014,13.53,4759.0,111.85,0.013,30.923,2.1255,3343.0,475.0,18.0,1.6375,71.0,46,3818.0
528,HINDUNILVR,Mar 2015,13.69,5412.0,108.67,0.0107,21.3128,2.2157,3430.0,138.0,20.0,1.8644,74.0,43,3292.0
529,HINDUNILVR,Mar 2016,12.9,5910.0,63.14999999999999,0.0269,54.1029,2.1758,3889.0,282.0,19.0,3.0431,83.0,177,4171.0
530,HINDUNILVR,Mar 2017,13.54,6328.0,66.58,0.0411,44.3119,2.1114,4012.0,1173.0,21.0,3.1222,82.0,277,5185.0
531,HINDUNILVR,Mar 2018,14.71,7499.0,71.78999999999999,0.0,79.5099,1.99,4996.0,1063.0,24.0,3.3708,83.0,0,6059.0
532,HINDUNILVR,Mar 2019,15.42,8880.0,77.03,0.0126,94.5745,2.1102,5362.0,438.0,28.0,3.6421,78.0,99,5800.0
533,HINDUNILVR,Mar 2020,16.98,9861.0,82.1,0.0,70.6297,1.974,9414.0,1791.0,31.0,3.8097,80.0,0,7623.0
534,HINDUNILVR,Mar 2021,17.01,11626.0,16.78,0.0,208.3941,0.6841,7935.0,1228.0,34.0,20.2868,119.0,0,9163.0
535,HINDUNILVR,Mar 2022,16.95,12857.0,18.12,0.0213,180.8858,0.7439,7320.0,1728.0,38.0,20.877,90.0,1043,9048.0
536,HINDUNILVR,Mar 2023,16.74,14147.0,20.16,0.0242,103.6964,0.829,8507.0,1484.0,43.0,21.406,91.0,1219,9991.0
537,HINDUNILVR,Mar 2024,16.61,14659.0,20.07,0.029,57.847,0.7886,10145.0,5324.0,44.0,21.7949,96.0,1484,15469.0
538,ICICIBANK,Mar 2013,22.57,-15085.0,14.73,7.0919,1.0795,0.0665,-1069.0,18563.0,15.0,5.9587,24.0,487659,17494.0
539,ICICIBANK,Mar 2014,23.6,-13084.0,15.28,7.1053,1.0911,0.0662,-8985.0,15750.0,17.0,6.6173,24.0,543055,6765.0
540,ICICIBANK,Mar 2015,23.55,-16120.0,15.28,7.0504,1.0989,0.0665,-25448.0,13175.0,19.0,7.3022,24.0,597207,-12273.0
541,ICICIBANK,Mar 2016,18.43,-26955.0,11.61,7.1347,1.24,0.0645,11585.0,12060.0,16.0,8.0921,29.0,671455,23645.0
542,ICICIBANK,Mar 2017,18.61,-37737.0,10.84,6.6985,1.2158,0.0618,50925.0,1711.0,16.0,8.9813,14.0,700874,52636.0
543,ICICIBANK,Mar 2018,14.64,-44906.0,8.23,7.3687,1.2804,0.0553,-31168.0,50551.0,12.0,8.6026,12.0,815198,19383.0
544,ICICIBANK,Mar 2019,7.9,-50971.0,4.98,7.8041,1.4109,0.0581,18389.0,30282.0,7.0,8.8637,15.0,891641,48671.0
545,ICICIBANK,Mar 2020,13.23,-45190.0,9.13,8.2518,1.3134,0.0616,37470.0,42095.0,15.0,9.495,0.0,1014636,79565.0
546,ICICIBANK,Mar 2021,22.84,-44805.0,12.92,7.0046,1.2644,0.0567,74384.0,63631.0,27.0,11.3946,8.0,1103840,138015.0
547,ICICIBANK,Mar 2022,27.82,-26558.0,14.58,6.8824,1.3,0.0544,18663.0,39448.0,36.0,13.0973,14.0,1252968,58111.0
548,ICICIBANK,Mar 2023,29.29,-17341.0,16.53,6.5264,1.3492,0.0618,-71460.0,67689.0,49.0,15.3542,16.0,1399894,-3771.0
549,ICICIBANK,Mar 2024,28.89,-14152.0,17.99,6.4456,1.3009,0.0675,12547.0,144737.0,63.0,18.2309,16.0,1651008,157284.0
550,ICICIGI,Mar 2013,8.799999999999999,-178.0,18.88,0.0,7.1451,0.3175,22.0,962.0,8.0,0.4279,0.0,0,984.0
551,ICICIGI,Mar 2014,11.95,-225.0,21.72,0.0,5.5973,0.2952,-111.0,706.0,12.0,0.538,0.0,0,595.0
552,ICICIGI,Mar 2015,13.82,-221.0,20.27,0.0,4.4869,0.2891,73.0,171.0,13.0,0.6456,15.0,0,-98.0
553,ICICIGI,Mar 2016,8.4,764.0,15.66,0.0,,0.3849,201.0,310.0,11.0,0.7225,26.0,0,511.0
554,ICICIGI,Mar 2017,9.34,919.0,18.0,0.1243,-3306.5,0.322,-362.0,1990.0,16.0,0.865,22.0,485,1628.0
555,ICICIGI,Mar 2018,12.47,-262.0,18.98,0.1068,4.5698,0.2323,494.0,1896.0,19.0,1.0002,17.0,485,2390.0
556,ICICIGI,Mar 2019,9.4,1669.0,19.43,0.0898,-4754.5,0.3342,120.0,2856.0,23.0,1.1894,26.0,485,2976.0
557,ICICIGI,Mar 2020,10.37,1772.0,19.47,0.0791,650.6667,0.3109,51.0,3382.0,26.0,1.3511,13.0,485,3433.0
558,ICICIGI,Mar 2021,12.11,2072.0,19.38,0.0638,842.25,0.3095,407.0,1367.0,32.0,1.6701,25.0,485,1774.0
559,ICICIGI,Mar 2022,7.93,1016.0,13.83,0.0277,18.5612,0.3152,944.0,135.0,26.0,1.8723,35.0,255,809.0
560,ICICIGI,Mar 2023,9.67,1264.0,16.55,0.0034,16.7699,0.3245,605.0,1685.0,35.0,2.1271,31.0,35,2290.0
561,ICICIGI,Mar 2024,9.370000000000001,2577.0,15.72,0.0029,160.0268,0.3236,486.0,1921.0,39.0,2.4757,28.0,35,2407.0
