id,company_id,date,open,high,low,close,volume,adjusted_close
722,BAJAJFINSV,2020-02-01,4218.58,4558.62,3740.41,4210.05,17797843,4210.05
723,BAJAJFINSV,2020-03-01,4500.46,4997.68,4305.43,4544.94,18735551,4544.94
724,BAJAJFINSV,2020-04-01,4530.33,4596.07,4134.47,4498.69,20717308,4498.69
725,BAJAJFINSV,2020-05-01,4451.25,4628.69,3954.33,4393.72,7924953,4393.72
726,BAJAJFINSV,2020-06-01,4559.69,4557.17,4159.66,4491.54,8493362,4491.54
727,BAJAJFINSV,2020-07-01,4082.16,4397.76,3965.1,4128.32,47910088,4128.32
728,BAJAJFINSV,2020-08-01,4272.28,4705.97,4176.06,4249.26,45829385,4249.26
729,BAJAJFINSV,2020-09-01,3956.78,4336.23,3723.86,3968.13,33904159,3968.13
730,BAJAJFINSV,2020-10-01,4471.93,4812.4,4283.82,4413.16,7407169,4413.16
731,BAJAJFINSV,2020-11-01,4727.65,5049.48,4401.26,4775.18,45761530,4775.18
732,BAJAJFINSV,2020-12-01,4825.89,5363.39,4538.49,4863.15,25753362,4863.15
733,BAJAJFINSV,2021-01-01,4465.14,4444.05,3986.64,4381.31,418314,4381.31
734,BAJAJFINSV,2021-02-01,4596.31,5162.39,4270.89,4624.84,36445705,4624.84
735,BAJAJFINSV,2021-03-01,4913.71,5526.32,4583.3,4960.15,39186569,4960.15
736,BAJAJFINSV,2021-04-01,5216.5,5799.92,4576.11,5183.42,30216087,5183.42
737,BAJAJFINSV,2021-05-01,4952.79,5575.48,4507.16,5008.35,31175394,5008.35
738,BAJAJFINSV,2021-06-01,5096.81,5393.32,4857.59,5167.04,20917951,5167.04
739,BAJAJFINSV,2021-07-01,5103.52,5603.64,5016.65,5125.43,4297970,5125.43
740,BAJAJFINSV,2021-08-01,4824.43,4905.77,4236.94,4804.74,33119762,4804.74
741,BAJAJFINSV,2021-09-01,4644.66,4772.81,4580.68,4713.39,48737060,4713.39
742,BAJAJFINSV,2021-10-01,4572.65,4750.08,4475.12,4587.4,46330543,4587.4
743,BAJAJFINSV,2021-11-01,4154.95,4161.76,3878.35,4107.73,663996,4107.73
744,BAJAJFINSV,2021-12-01,4455.42,4669.26,3956.69,4473.73,29458775,4473.73
745,BAJAJFINSV,2022-01-01,4602.8,4711.99,4339.49,4529.56,13647450,4529.56
746,BAJAJFINSV,2022-02-01,4681.37,4935.73,4415.81,4695.25,2623597,4695.25
747,BAJAJFINSV,2022-03-01,4947.71,5032.63,4401.26,4863.97,40883535,4863.97
748,BAJAJFINSV,2022-04-01,5124.67,5153.26,4693.81,5049.79,16938968,5049.79
749,BAJAJFINSV,2022-05-01,4162.35,4416.91,3896.31,4219.51,26544035,4219.51
750,BAJAJFINSV,2022-06-01,4109.12,4470.65,4035.96,4166.81,38032030,4166.81
751,BAJAJFINSV,2022-07-01,4021.11,4297.23,3786.39,4093.7,34016891,4093.7
752,BAJAJFINSV,2022-08-01,3915.42,4018.79,3659.24,3964.03,34888468,3964.03
753,BAJAJFINSV,2022-09-01,3650.54,4087.01,3611.15,3690.4,14934631,3690.4
754,BAJAJFINSV,2022-10-01,3949.99,4114.54,3534.4,3899.14,33651953,3899.14
755,BAJAJFINSV,2022-11-01,4143.77,4390.67,3738.63,4167.03,36923752,4167.03
756,BAJAJFINSV,2022-12-01,4424.74,4703.05,3947.72,4339.24,4153358,4339.24
757,BAJAJFINSV,2023-01-01,4637.16,5100.96,4208.24,4615.12,23437292,4615.12
758,BAJAJFINSV,2023-02-01,5181.18,5453.34,4790.77,5167.91,16581204,5167.91
759,BAJAJFINSV,2023-03-01,5115.61,5679.82,4878.53,5104.14,41181333,5104.14
760,BAJAJFINSV,2023-04-01,5191.82,5795.52,4663.84,5289.11,40937183,5289.11
761,BAJAJFINSV,2023-05-01,4959.72,5514.48,4575.28,5039.78,43291562,5039.78
762,BAJAJFINSV,2023-06-01,4953.26,5002.01,4825.41,4885.47,33724561,4885.47
763,BAJAJFINSV,2023-07-01,5297.16,5679.27,4997.88,5281.24,34158369,5281.24
764,BAJAJFINSV,2023-08-01,4906.44,5244.5,4516.03,4960.76,38452208,4960.76
765,BAJAJFINSV,2023-09-01,4615.11,5067.92,4520.12,4697.8,11013823,4697.8
766,BAJAJFINSV,2023-10-01,4868.05,5079.31,4693.81,4958.29,42487375,4958.29
767,BAJAJFINSV,2023-11-01,4749.34,5053.84,4671.16,4755.94,16665378,4755.94
768,BAJAJFINSV,2023-12-01,5062.63,5219.45,4587.19,5160.08,13003720,5160.08
769,BAJAJFINSV,2024-01-01,4912.12,5223.2,4388.28,4880.14,14867008,4880.14
770,BAJAJFINSV,2024-02-01,5505.5,6126.31,4860.43,5488.62,44530177,5488.62
771,BAJAJFINSV,2024-03-01,5512.33,5645.45,4936.76,5547.62,30085509,5547.62
772,BAJAJFINSV,2024-04-01,6614.19,7285.13,6064.23,6557.87,7249744,6557.87
773,BAJAJFINSV,2024-05-01,6760.91,7296.03,6572.76,6713.55,39630340,6713.55
774,BAJAJFINSV,2024-06-01,5911.92,6543.6,5936.1,6032.3,14861622,6032.3
775,BAJAJFINSV,2024-07-01,5662.01,6251.81,5483.36,5773.73,29713722,5773.73
776,BAJAJFINSV,2024-08-01,5597.38,6088.29,5113.32,5584.74,33286293,5584.74
777,BAJAJFINSV,2024-09-01,5378.31,5455.26,5193.73,5346.27,45928037,5346.27
778,BAJAJFINSV,2024-10-01,5337.56,5391.32,4878.49,5278.48,36474066,5278.48
779,BAJAJFINSV,2024-11-01,5111.88,5232.6,4443.3,5041.07,27060940,5041.07
780,BAJAJFINSV,2024-12-01,5410.15,6135.99,5183.65,5501.46,25771620,5501.46
781,BAJAJHLDNG,2020-01-01,954.18,1044.37,894.98,969.89,12090926,969.89
782,BAJAJHLDNG,2020-02-01,1050.69,1076.6,917.88,1030.6,8927157,1030.6
783,BAJAJHLDNG,2020-03-01,1142.72,1248.36,1116.78,1128.62,29177451,1128.62
784,BAJAJHLDNG,2020-04-01,978.14,1016.09,887.54,971.44,20194915,971.44
785,BAJAJHLDNG,2020-05-01,916.8,936.46,867.83,913.93,6503460,913.93
786,BAJAJHLDNG,2020-06-01,1000.13,1070.45,943.12,985.43,37698258,985.43
787,BAJAJHLDNG,2020-07-01,1089.94,1185.29,990.06,1099.42,1381913,1099.42
788,BAJAJHLDNG,2020-08-01,1096.9,1175.61,1052.52,1110.39,42512970,1110.39
789,BAJAJHLDNG,2020-09-01,1098.1,1201.09,1050.33,1117.9,4393004,1117.9
790,BAJAJHLDNG,2020-10-01,1051.87,1086.16,1004.1,1063.2,27262809,1063.2
791,BAJAJHLDNG,2020-11-01,1132.91,1160.92,1069.63,1144.25,34496589,1144.25
792,BAJAJHLDNG,2020-12-01,1203.04,1240.42,1125.92,1188.31,44906971,1188.31
793,BAJAJHLDNG,2021-01-01,1297.26,1379.4,1248.53,1313.55,23362461,1313.55
794,BAJAJHLDNG,2021-02-01,1394.5,1491.55,1291.27,1371.93,17995216,1371.93
795,BAJAJHLDNG,2021-03-01,1298.78,1410.88,1201.69,1301.16,37837064,1301.16
796,BAJAJHLDNG,2021-04-01,1388.79,1488.25,1385.97,1410.2,12618867,1410.2
797,BAJAJHLDNG,2021-05-01,1460.89,1535.85,1295.24,1460.54,17031332,1460.54
798,BAJAJHLDNG,2021-06-01,1479.05,1523.12,1411.35,1481.91,49887694,1481.91
799,BAJAJHLDNG,2021-07-01,1387.89,1425.78,1362.33,1394.18,20799800,1394.18
800,BAJAJHLDNG,2021-08-01,1244.75,1371.58,1176.54,1266.97,32446850,1266.97
801,BAJAJHLDNG,2021-09-01,1314.37,1345.01,1221.68,1310.09,30130156,1310.09
802,BAJAJHLDNG,2021-10-01,1327.71,1405.71,1223.06,1333.49,6428518,1333.49
803,BAJAJHLDNG,2021-11-01,1392.59,1433.05,1229.77,1387.31,27663070,1387.31
804,BAJAJHLDNG,2021-12-01,1356.81,1482.54,1264.77,1340.56,17339494,1340.56
805,BAJAJHLDNG,2022-01-01,1277.82,1381.39,1262.39,1288.31,19876000,1288.31
806,BAJAJHLDNG,2022-02-01,1312.24,1340.94,1172.15,1307.24,21695297,1307.24
807,BAJAJHLDNG,2022-03-01,1367.04,1497.49,1208.76,1359.96,23894259,1359.96
808,BAJAJHLDNG,2022-04-01,1521.44,1646.3,1444.51,1495.07,13925755,1495.07
809,BAJAJHLDNG,2022-05-01,1547.97,1663.57,1522.72,1549.13,33645309,1549.13
810,BAJAJHLDNG,2022-06-01,1354.91,1460.94,1308.73,1329.26,1201100,1329.26
811,BAJAJHLDNG,2022-07-01,1265.76,1363.96,1225.36,1288.72,19109497,1288.72
812,BAJAJHLDNG,2022-08-01,1256.02,1366.92,1244.1,1270.44,19222446,1270.44
813,BAJAJHLDNG,2022-09-01,1229.58,1360.85,1200.85,1236.85,29441223,1236.85
814,BAJAJHLDNG,2022-10-01,1250.02,1365.32,1170.14,1243.48,41314022,1243.48
815,BAJAJHLDNG,2022-11-01,1296.15,1362.44,1271.85,1290.73,27101579,1290.73
816,BAJAJHLDNG,2022-12-01,1390.14,1456.12,1335.84,1407.89,28623221,1407.89
817,BAJAJHLDNG,2023-01-01,1443.82,1569.09,1344.73,1434.26,11415954,1434.26
818,BAJAJHLDNG,2023-02-01,1378.14,1422.01,1296.1,1395.76,8252001,1395.76
819,BAJAJHLDNG,2023-03-01,1368.8,1391.12,1265.28,1369.71,25634201,1369.71
820,BAJAJHLDNG,2023-04-01,1280.55,1346.97,1244.81,1280.26,7351801,1280.26
821,BAJAJHLDNG,2023-05-01,1397.63,1575.02,1339.87,1423.32,47993571,1423.32
822,BAJAJHLDNG,2023-06-01,1602.22,1632.82,1415.39,1599.58,9345314,1599.58
823,BAJAJHLDNG,2023-07-01,1549.4,1755.81,1532.93,1576.05,14900962,1576.05
824,BAJAJHLDNG,2023-08-01,1605.48,1650.31,1434.18,1604.29,6251860,1604.29
825,BAJAJHLDNG,2023-09-01,1529.13,1735.68,1481.93,1551.31,47454135,1551.31
826,BAJAJHLDNG,2023-10-01,1418.56,1522.57,1361.9,1447.26,3930227,1447.26
827,BAJAJHLDNG,2023-11-01,1532.17,1648.1,1458.6,1561.91,20830605,1561.91
828,BAJAJHLDNG,2023-12-01,1738.64,1787.51,1535.81,1707.44,5011367,1707.44
829,BAJAJHLDNG,2024-01-01,1850.95,1965.36,1736.89,1881.28,11922507,1881.28
830,BAJAJHLDNG,2024-02-01,1978.86,2033.8,1911.41,1975.15,33909535,1975.15
831,BAJAJHLDNG,2024-03-01,2115.17,2129.2,1905.12,2091.55,17561898,2091.55
832,BAJAJHLDNG,2024-04-01,2134.28,2357.46,1909.42,2106.43,43727935,2106.43
833,BAJAJHLDNG,2024-05-01,2088.77,2177.73,2038.49,2064.07,9126505,2064.07
834,BAJAJHLDNG,2024-06-01,1920.74,2004.28,1838.91,1914.74,21058549,1914.74
835,BAJAJHLDNG,2024-07-01,1955.27,2192.75,1758.79,1983.84,34633322,1983.84
836,BAJAJHLDNG,2024-08-01,2061.88,2175.11,1937.36,2060.27,20196700,2060.27
837,BAJAJHLDNG,2024-09-01,1991.28,2009.81,1760.37,1961.5,47468728,1961.5
838,BAJAJHLDNG,2024-10-01,2160.28,2411.37,2149.1,2172.85,10494937,2172.85
839,BAJAJHLDNG,2024-11-01,2175.33,2290.27,1993.88,2168.77,29729653,2168.77
840,BAJAJHLDNG,2024-12-01,2466.46,2527.83,2292.03,2459.55,27718241,2459.55
841,BAJFINANCE,2020-01-01,1000.79,1010.98,917.41,998.24,39032611,998.24
842,BAJFINANCE,2020-02-01,970.93,996.72,917.77,959.56,28412808,959.56
843,BAJFINANCE,2020-03-01,1005.45,1072.97,902.44,1008.71,13140517,1008.71
844,BAJFINANCE,2020-04-01,1085.69,1191.65,1037.24,1107.56,14480407,1107.56
845,BAJFINANCE,2020-05-01,1013.95,1086.83,879.42,996.35,29282907,996.35
846,BAJFINANCE,2020-06-01,1009.44,1033.7,935.97,1004.39,4661957,1004.39
847,BAJFINANCE,2020-07-01,865.61,941.89,863.6,882.46,9895085,882.46
848,BAJFINANCE,2020-08-01,958.24,1054.55,900.59,954.54,44543856,954.54
849,BAJFINANCE,2020-09-01,934.95,1034.63,928.51,947.04,28648935,947.04
850,BAJFINANCE,2020-10-01,1023.08,1071.86,929.87,1031.06,12418165,1031.06
851,BAJFINANCE,2020-11-01,1153.48,1239.57,1111.48,1172.82,4170588,1172.82
852,BAJFINANCE,2020-12-01,1267.15,1315.18,1197.69,1278.23,10778334,1278.23
853,BAJFINANCE,2021-01-01,1402.64,1402.06,1318.77,1386.09,33476938,1386.09
854,BAJFINANCE,2021-02-01,1388.11,1520.92,1205.98,1366.99,7773806,1366.99
855,BAJFINANCE,2021-03-01,1600.81,1699.78,1498.5,1569.61,46593846,1569.61
856,BAJFINANCE,2021-04-01,1419.9,1574.98,1318.14,1445.97,43999644,1445.97
857,BAJFINANCE,2021-05-01,1511.0,1546.47,1347.0,1489.6,6992452,1489.6
858,BAJFINANCE,2021-06-01,1499.48,1580.64,1416.25,1484.16,12029412,1484.16
859,BAJFINANCE,2021-07-01,1437.88,1508.44,1290.99,1429.56,48830395,1429.56
860,BAJFINANCE,2021-08-01,1553.0,1710.0,1403.54,1536.66,39116356,1536.66
861,BAJFINANCE,2021-09-01,1444.0,1583.71,1403.02,1461.14,28795522,1461.14
862,BAJFINANCE,2021-10-01,1459.26,1545.85,1326.56,1450.84,21430579,1450.84
863,BAJFINANCE,2021-11-01,1408.5,1468.74,1266.83,1392.72,10011717,1392.72
864,BAJFINANCE,2021-12-01,1493.84,1632.27,1353.92,1470.49,37588818,1470.49
865,BAJFINANCE,2022-01-01,1429.8,1622.91,1340.94,1455.27,17028108,1455.27
866,BAJFINANCE,2022-02-01,1491.14,1597.49,1339.89,1502.14,12502137,1502.14
867,BAJFINANCE,2022-03-01,1556.78,1607.13,1501.12,1540.47,42875823,1540.47
868,BAJFINANCE,2022-04-01,1587.04,1616.72,1506.11,1575.54,47256700,1575.54
869,BAJFINANCE,2022-05-01,1580.01,1720.97,1490.35,1591.97,6085651,1591.97
870,BAJFINANCE,2022-06-01,1434.09,1547.01,1373.04,1408.6,6951271,1408.6
871,BAJFINANCE,2022-07-01,1512.09,1664.72,1476.74,1523.49,47292910,1523.49
872,BAJFINANCE,2022-08-01,1437.52,1572.43,1273.52,1423.74,35281541,1423.74
873,BAJFINANCE,2022-09-01,1352.0,1482.46,1204.39,1340.34,2776376,1340.34
874,BAJFINANCE,2022-10-01,1400.86,1508.15,1381.93,1419.7,19231517,1419.7
875,BAJFINANCE,2022-11-01,1455.16,1493.77,1390.05,1449.12,25604570,1449.12
876,BAJFINANCE,2022-12-01,1583.64,1665.81,1525.19,1570.48,41495179,1570.48
877,BAJFINANCE,2023-01-01,1674.62,1785.9,1661.38,1700.98,36296042,1700.98
878,BAJFINANCE,2023-02-01,1859.6,1926.06,1784.82,1825.9,2455115,1825.9
879,BAJFINANCE,2023-03-01,1945.03,2038.82,1779.21,1960.85,47108705,1960.85
880,BAJFINANCE,2023-04-01,2109.26,2356.4,1986.23,2151.37,7048778,2151.37
881,BAJFINANCE,2023-05-01,2229.45,2340.35,2047.83,2227.62,17270171,2227.62
882,BAJFINANCE,2023-06-01,2255.87,2387.03,2202.83,2255.17,25325487,2255.17
883,BAJFINANCE,2023-07-01,2246.15,2440.06,2130.35,2253.17,20815768,2253.17
884,BAJFINANCE,2023-08-01,2274.78,2479.22,2038.65,2261.32,41030640,2261.32
885,BAJFINANCE,2023-09-01,2105.96,2202.26,2042.11,2121.16,25692449,2121.16
886,BAJFINANCE,2023-10-01,1878.69,1987.21,1828.26,1847.6,21819587,1847.6
887,BAJFINANCE,2023-11-01,1779.03,1874.26,1681.09,1815.32,11059782,1815.32
888,BAJFINANCE,2023-12-01,1791.98,2017.07,1766.76,1816.11,37140382,1816.11
889,BAJFINANCE,2024-01-01,1858.02,1976.55,1669.51,1869.33,25668401,1869.33
890,BAJFINANCE,2024-02-01,1877.17,2004.56,1808.37,1906.87,35964033,1906.87
891,BAJFINANCE,2024-03-01,2070.02,2167.65,1922.07,2069.28,33811780,2069.28
892,BAJFINANCE,2024-04-01,2056.95,2247.44,1984.0,2034.32,594543,2034.32
893,BAJFINANCE,2024-05-01,2067.52,2220.42,2064.62,2088.52,37753011,2088.52
894,BAJFINANCE,2024-06-01,2072.69,2252.44,2083.73,2106.61,42890777,2106.61
895,BAJFINANCE,2024-07-01,2029.96,2025.98,1852.83,2004.4,11814245,2004.4
896,BAJFINANCE,2024-08-01,2164.44,2283.95,2118.01,2181.21,129837,2181.21
897,BAJFINANCE,2024-09-01,2083.14,2137.44,1891.83,2100.67,27821923,2100.67
898,BAJFINANCE,2024-10-01,2058.77,2139.2,1866.8,2025.93,43807655,2025.93
899,BAJFINANCE,2024-11-01,1779.37,1832.9,1766.75,1793.89,3105324,1793.89
900,BAJFINANCE,2024-12-01,1822.98,1879.69,1649.79,1802.56,8297913,1802.56
901,BANKBARODA,2020-01-01,973.4,1008.9,874.99,985.61,45480532,985.61
902,BANKBARODA,2020-02-01,960.3,1037.75,886.45,943.12,3985040,943.12
903,BANKBARODA,2020-03-01,986.18,1013.88,960.02,985.72,760117,985.72
904,BANKBARODA,2020-04-01,983.6,1063.1,954.51,971.18,45469186,971.18
905,BANKBARODA,2020-05-01,967.18,1011.4,885.64,971.32,18914991,971.32
906,BANKBARODA,2020-06-01,980.18,1062.83,891.66,993.39,34593208,993.39
907,BANKBARODA,2020-07-01,991.55,1103.53,966.53,1005.4,32312164,1005.4
908,BANKBARODA,2020-08-01,893.6,959.63,797.72,896.7,18930422,896.7
909,BANKBARODA,2020-09-01,872.37,911.36,817.05,885.07,47394206,885.07
910,BANKBARODA,2020-10-01,883.15,970.75,791.48,887.35,49064753,887.35
911,BANKBARODA,2020-11-01,875.63,928.57,775.46,860.55,7386448,860.55
912,BANKBARODA,2020-12-01,941.12,1032.79,908.85,929.65,31309129,929.65
913,BANKBARODA,2021-01-01,914.61,968.94,881.2,927.65,17862292,927.65
914,BANKBARODA,2021-02-01,894.18,976.15,879.92,907.53,19167962,907.53
915,BANKBARODA,2021-03-01,890.08,921.12,839.62,883.15,30087179,883.15
916,BANKBARODA,2021-04-01,853.31,896.98,829.29,854.37,10283974,854.37
917,BANKBARODA,2021-05-01,842.17,854.48,816.96,836.02,17212190,836.02
918,BANKBARODA,2021-06-01,853.7,880.26,830.82,869.14,15873455,869.14
919,BANKBARODA,2021-07-01,798.54,847.35,715.58,805.05,7443446,805.05
920,BANKBARODA,2021-08-01,841.12,858.39,824.99,841.66,401747,841.66
921,BANKBARODA,2021-09-01,821.51,924.29,746.33,831.3,48295032,831.3
922,BANKBARODA,2021-10-01,805.01,876.83,755.19,803.28,44235488,803.28
923,BANKBARODA,2021-11-01,740.5,765.36,730.02,744.3,16459126,744.3
924,BANKBARODA,2021-12-01,766.01,829.8,696.02,758.79,47607916,758.79
925,BANKBARODA,2022-01-01,800.79,822.15,735.37,809.63,23305313,809.63
926,BANKBARODA,2022-02-01,824.3,905.71,813.87,829.53,21246128,829.53
927,BANKBARODA,2022-03-01,836.94,887.89,766.77,834.64,45486468,834.64
928,BANKBARODA,2022-04-01,867.54,951.47,843.14,869.84,17158267,869.84
929,BANKBARODA,2022-05-01,866.32,941.54,843.88,858.03,31198197,858.03
930,BANKBARODA,2022-06-01,901.69,1008.67,893.34,918.17,19813161,918.17
931,BANKBARODA,2022-07-01,1024.8,1079.99,980.97,1019.31,17913423,1019.31
932,BANKBARODA,2022-08-01,960.35,1001.5,935.34,971.85,27330228,971.85
933,BANKBARODA,2022-09-01,1049.39,1106.07,940.31,1040.44,48366832,1040.44
934,BANKBARODA,2022-10-01,1013.98,1113.16,925.21,998.09,23807507,998.09
935,BANKBARODA,2022-11-01,1106.03,1161.43,1039.89,1119.19,6260148,1119.19
936,BANKBARODA,2022-12-01,1133.64,1157.02,1012.94,1145.44,48866462,1145.44
937,BANKBARODA,2023-01-01,1227.8,1309.2,1096.75,1222.89,36433010,1222.89
938,BANKBARODA,2023-02-01,1272.79,1383.83,1224.22,1269.06,48772977,1269.06
939,BANKBARODA,2023-03-01,1367.41,1401.02,1347.58,1376.89,6057112,1376.89
940,BANKBARODA,2023-04-01,1279.19,1408.27,1211.02,1280.55,19742412,1280.55
941,BANKBARODA,2023-05-01,1279.23,1395.0,1122.52,1261.69,38862242,1261.69
942,BANKBARODA,2023-06-01,1354.56,1383.76,1245.84,1343.45,8358438,1343.45
943,BANKBARODA,2023-07-01,1522.03,1581.41,1384.7,1532.94,2170716,1532.94
944,BANKBARODA,2023-08-01,1596.61,1715.31,1559.72,1600.75,33379679,1600.75
945,BANKBARODA,2023-09-01,1596.93,1683.88,1436.33,1621.49,36331634,1621.49
946,BANKBARODA,2023-10-01,1719.39,1786.66,1607.31,1712.5,28264387,1712.5
947,BANKBARODA,2023-11-01,1717.37,1820.36,1666.32,1688.82,36408793,1688.82
948,BANKBARODA,2023-12-01,1604.64,1743.6,1506.48,1594.01,9681966,1594.01
949,BANKBARODA,2024-01-01,1741.61,1851.43,1632.64,1740.27,16788682,1740.27
950,BANKBARODA,2024-02-01,1896.96,1990.19,1868.35,1928.98,9370270,1928.98
951,BANKBARODA,2024-03-01,2157.6,2297.12,1976.47,2170.89,27952742,2170.89
952,BANKBARODA,2024-04-01,2077.3,2327.26,2052.98,2091.7,25168353,2091.7
953,BANKBARODA,2024-05-01,1869.67,2057.88,1632.07,1851.85,27685462,1851.85
954,BANKBARODA,2024-06-01,1836.1,1951.01,1631.84,1834.78,48625823,1834.78
955,BANKBARODA,2024-07-01,1675.83,1810.23,1578.71,1702.65,3837302,1702.65
956,BANKBARODA,2024-08-01,1780.56,1962.01,1613.55,1780.21,9828417,1780.21
957,BANKBARODA,2024-09-01,1666.94,1716.52,1499.49,1692.81,41724788,1692.81
958,BANKBARODA,2024-10-01,1713.47,1755.81,1605.65,1729.91,42215274,1729.91
959,BANKBARODA,2024-11-01,1682.13,1794.07,1597.86,1693.48,28588261,1693.48
960,BANKBARODA,2024-12-01,1674.21,1777.53,1517.24,1701.46,18403236,1701.46
961,BEL,2020-01-01,1719.56,1791.99,1633.7,1720.8,22836912,1720.8
962,BEL,2020-02-01,1851.75,1990.81,1658.79,1820.82,15970176,1820.82
963,BEL,2020-03-01,1818.21,2039.37,1739.51,1836.6,27365713,1836.6
964,BEL,2020-04-01,1780.1,1864.02,1732.31,1779.05,28004984,1779.05
965,BEL,2020-05-01,1816.6,1922.05,1587.08,1785.7,34187402,1785.7
966,BEL,2020-06-01,1865.36,1981.03,1649.82,1845.7,29127904,1845.7
967,BEL,2020-07-01,1941.62,2131.01,1929.14,1970.69,31212915,1970.69
968,BEL,2020-08-01,1982.81,2048.85,1770.45,1962.37,45450442,1962.37
969,BEL,2020-09-01,1821.77,1897.68,1774.21,1841.97,23760481,1841.97
970,BEL,2020-10-01,1974.39,2130.73,1748.42,1976.88,16375895,1976.88
971,BEL,2020-11-01,1955.69,2013.76,1881.53,1950.58,21332732,1950.58
972,BEL,2020-12-01,1958.82,1958.13,1709.53,1934.32,22346694,1934.32
973,BEL,2021-01-01,2089.19,2161.59,1994.39,2053.43,6771413,2053.43
974,BEL,2021-02-01,2072.41,2276.87,2049.51,2083.79,33863199,2083.79
975,BEL,2021-03-01,2126.35,2187.73,2000.74,2090.44,38289283,2090.44
976,BEL,2021-04-01,2101.81,2208.72,2070.21,2139.14,36953448,2139.14
977,BEL,2021-05-01,1985.11,2053.57,1944.61,1967.98,32174592,1967.98
978,BEL,2021-06-01,1890.73,2118.3,1746.87,1895.69,40111824,1895.69
979,BEL,2021-07-01,1911.25,2108.0,1710.36,1891.86,16378403,1891.86
980,BEL,2021-08-01,1955.88,2040.37,1834.24,1937.1,22284217,1937.1
981,BEL,2021-09-01,1894.12,1983.18,1772.12,1928.26,20059152,1928.26
982,BEL,2021-10-01,1735.64,1857.1,1689.59,1728.88,7671971,1728.88
983,BEL,2021-11-01,1622.19,1798.97,1530.99,1654.8,25281400,1654.8
984,BEL,2021-12-01,1840.19,2009.2,1762.53,1849.94,2016203,1849.94
985,BEL,2022-01-01,1868.35,1983.68,1825.16,1862.23,35891367,1862.23
986,BEL,2022-02-01,1916.71,2106.18,1870.81,1918.62,22898714,1918.62
987,BEL,2022-03-01,1980.97,2154.37,1762.76,1982.51,43161685,1982.51
988,BEL,2022-04-01,2021.14,2026.03,1872.53,1991.06,20916497,1991.06
989,BEL,2022-05-01,2074.92,2221.83,1837.46,2073.87,48595080,2073.87
990,BEL,2022-06-01,2019.32,2120.68,1896.07,2035.2,42907103,2035.2
991,BEL,2022-07-01,1997.23,2105.6,1950.2,2019.24,23634155,2019.24
992,BEL,2022-08-01,1996.97,2066.42,1841.99,2009.59,47002226,2009.59
993,BEL,2022-09-01,2045.57,2088.83,1983.98,2028.56,23071733,2028.56
994,BEL,2022-10-01,2104.61,2332.82,1847.38,2086.21,4925058,2086.21
995,BEL,2022-11-01,1971.87,2029.81,1765.8,2001.13,38746831,2001.13
996,BEL,2022-12-01,1914.01,2070.8,1846.83,1950.91,21474754,1950.91
997,BEL,2023-01-01,2007.82,2132.94,1893.55,2016.75,23901471,2016.75
998,BEL,2023-02-01,2078.33,2291.45,2023.99,2068.81,16857236,2068.81
999,BEL,2023-03-01,1721.65,1785.94,1691.24,1716.17,7226433,1716.17
1000,BEL,2023-04-01,1827.9,1865.76,1632.09,1792.14,20307932,1792.14
1001,BEL,2023-05-01,1822.71,1856.72,1634.28,1821.95,22034190,1821.95
1002,BEL,2023-06-01,1757.76,1839.85,1620.77,1771.7,4439654,1771.7
1003,BEL,2023-07-01,1907.85,2080.5,1650.6,1874.23,40553110,1874.23
1004,BEL,2023-08-01,1686.41,1717.64,1511.72,1683.88,48041240,1683.88
1005,BEL,2023-09-01,1891.19,2059.48,1868.47,1888.31,14446808,1888.31
1006,BEL,2023-10-01,1887.99,1979.82,1712.96,1852.61,8541178,1852.61
1007,BEL,2023-11-01,1885.1,2013.34,1692.81,1870.51,27234974,1870.51
1008,BEL,2023-12-01,2011.05,2156.25,1999.11,2021.48,30605948,2021.48
1009,BEL,2024-01-01,1989.79,2070.51,1806.59,1967.61,21647174,1967.61
1010,BEL,2024-02-01,2033.91,2176.32,1980.0,2046.84,28866796,2046.84
1011,BEL,2024-03-01,1955.69,2064.05,1866.19,1994.87,13116377,1994.87
1012,BEL,2024-04-01,2137.64,2269.07,1964.6,2098.44,22331338,2098.44
1013,BEL,2024-05-01,2262.32,2311.96,2125.42,2254.82,43412183,2254.82
1014,BEL,2024-06-01,2301.99,2511.05,2123.53,2305.87,4713230,2305.87
1015,BEL,2024-07-01,2442.05,2557.83,2433.26,2466.95,47911092,2466.95
1016,BEL,2024-08-01,2443.63,2567.43,2396.54,2449.17,48334448,2449.17
1017,BEL,2024-09-01,2471.28,2731.95,2290.14,2516.41,36850011,2516.41
1018,BEL,2024-10-01,2223.76,2274.83,2066.64,2240.28,17738312,2240.28
1019,BEL,2024-11-01,1983.84,2052.93,1819.78,1990.92,48747723,1990.92
1020,BEL,2024-12-01,1978.07,2116.49,1885.64,1998.73,49168704,1998.73
1021,BHARTIARTL,2020-01-01,2808.35,3077.72,2543.06,2858.19,33875926,2858.19
1022,BHARTIARTL,2020-02-01,3095.38,3284.43,2935.64,3053.65,10627397,3053.65
1023,BHARTIARTL,2020-03-01,2778.43,2881.79,2769.71,2812.28,3726012,2812.28
1024,BHARTIARTL,2020-04-01,2763.22,2940.61,2659.99,2805.23,27285574,2805.23
1025,BHARTIARTL,2020-05-01,2637.4,2756.88,2468.08,2667.55,35231169,2667.55
